id_transacao,id_cliente,data_transacao,lugar_transacao
814465744,11007,2021-05-09,en línea
520745022,7426,2021-11-07,en línea
243471620,7426,2022-04-26,en línea
592821811,7426,2021-11-08,en línea
488098036,9153,2021-07-29,en línea
118119182,9153,2021-10-01,en línea
137831639,9153,2022-11-23,en línea
112506379,9153,2021-10-16,en línea
171229678,9153,2022-02-26,en línea
366043942,9153,2022-01-30,en línea
749466447,9153,2021-09-07,en línea
386510486,10379,2021-11-08,en línea
644829553,10379,2022-04-16,en línea
359123577,10379,2021-12-22,en línea
701665255,10379,2022-06-27,en línea
458023336,10379,2022-07-12,en línea
819633537,9204,2020-09-12,en línea
588351632,9204,2020-11-14,en línea
549747256,9204,2020-11-20,en línea
872480310,9204,2021-06-14,en línea
122065701,3197,2021-12-16,en línea
770897373,3197,2022-08-10,en línea
512124855,3197,2022-04-04,en línea
310734233,3197,2022-12-12,en línea
845742474,3197,2022-11-13,en línea
358689526,3197,2022-12-21,en línea
395770525,2920,2020-12-01,en línea
308457884,2920,2021-01-03,en línea
309209156,6961,2022-05-22,en línea
656485524,4673,2020-10-30,en línea
800877612,4673,2022-03-23,en línea
627231909,4673,2022-04-02,en línea
155089830,4673,2022-05-26,en línea
805896167,4673,2021-09-10,en línea
296536408,4673,2021-12-17,en línea
581053349,4673,2021-08-14,en línea
445361891,4673,2022-03-18,en línea
242616587,4673,2021-11-06,en línea
491277759,4673,2021-01-28,en línea
185281410,9937,2022-01-02,en línea
551999242,9937,2022-03-24,en línea
409895768,8779,2021-06-16,en línea
179368328,8779,2022-01-03,en línea
183318554,8779,2021-07-06,en línea
411757641,8779,2022-01-19,en línea
112058159,9596,2021-12-23,en línea
225772232,9596,2022-11-13,en línea
619605584,9596,2022-09-22,en línea
508408659,2891,2021-10-18,en línea
317671893,2891,2021-11-01,en línea
559725699,2891,2022-10-12,en línea
865791512,2891,2021-10-27,en línea
165258680,2891,2022-04-23,en línea
272739969,2891,2021-11-07,en línea
778901864,2891,2022-02-22,en línea
270219598,2891,2021-11-29,en línea
175321226,4910,2020-08-30,en línea
660071152,4910,2022-07-24,en línea
423174939,4910,2022-01-05,en línea
689152232,4910,2020-11-05,en línea
266042180,4910,2020-12-15,en línea
841769529,4910,2022-07-23,en línea
359023380,4910,2020-10-18,en línea
871439295,4910,2021-07-04,en línea
390008261,4910,2021-12-24,en línea
347562077,4910,2022-05-05,en línea
122643657,4910,2021-10-06,en línea
806614731,75,2021-07-25,en línea
152600993,75,2021-10-16,en línea
122465431,75,2021-10-02,en línea
301877006,75,2021-12-24,en línea
109688347,75,2022-03-26,en línea
432089101,75,2022-01-24,en línea
223074005,75,2021-11-11,en línea
494082993,75,2021-10-01,en línea
704180592,10120,2021-10-24,en línea
617183806,10120,2022-04-06,en línea
452533021,10120,2022-07-17,en línea
859124898,6327,2021-12-19,en línea
878229238,6327,2022-11-20,en línea
281612874,10142,2021-03-07,en línea
850041031,10142,2021-06-18,en línea
793663262,10142,2021-08-04,en línea
826878696,10142,2021-03-25,en línea
334799871,10142,2021-03-16,en línea
401507961,9826,2020-09-12,en línea
184985133,9826,2021-02-22,en línea
256943073,9826,2022-01-21,en línea
532267371,9826,2021-04-14,en línea
813776053,9826,2022-04-30,en línea
659627694,10767,2022-05-16,en línea
519116324,10767,2022-06-06,en línea
498913066,10767,2022-12-16,en línea
895592019,7279,2021-09-30,en línea
224086521,7279,2021-12-05,en línea
645283217,7279,2022-03-04,en línea
512839683,7279,2021-11-13,en línea
814300012,7230,2020-10-04,en línea
301929474,7230,2021-11-13,en línea
207266610,7230,2021-07-23,en línea
616950529,7230,2022-07-10,en línea
248006778,143,2021-08-25,en línea
203669066,143,2022-04-22,en línea
876527784,143,2021-09-06,en línea
170053895,143,2022-02-13,en línea
628750910,143,2022-03-06,en línea
522776885,450,2021-07-12,en línea
152617286,9316,2021-11-02,en línea
718750636,6379,2021-05-29,en línea
472989658,6379,2021-10-07,en línea
233255141,9239,2021-07-26,en línea
541455935,9239,2022-11-11,en línea
265910741,8315,2022-03-26,en línea
221498286,2868,2021-04-08,en línea
371211759,2868,2021-10-15,en línea
302805752,10888,2021-11-03,en línea
631075554,10888,2022-03-11,en línea
261557649,10888,2022-05-11,en línea
114916348,10888,2022-07-16,en línea
549572986,10888,2022-03-06,en línea
442654167,10888,2022-10-24,en línea
480087452,10888,2021-12-25,en línea
834846063,10888,2022-08-27,en línea
369865545,1277,2022-04-09,en línea
771313081,1277,2022-12-31,en línea
597163560,1277,2022-11-08,en línea
267261132,1277,2022-10-16,en línea
756009403,1277,2022-06-15,en línea
508489887,1277,2022-06-01,en línea
855139034,1277,2022-12-21,en línea
771881655,1277,2022-11-09,en línea
263009045,1277,2022-12-13,en línea
313493094,1277,2022-11-28,en línea
389369988,9977,2021-09-17,en línea
666267989,9977,2022-01-03,en línea
482218560,9977,2022-03-03,en línea
897180840,9977,2022-03-12,en línea
182328417,9977,2021-11-16,en línea
286538418,9977,2022-04-22,en línea
404271527,9977,2022-07-23,en línea
779743394,9977,2022-04-29,en línea
503665567,9977,2021-12-22,en línea
306089549,10196,2022-03-12,en línea
758598336,10196,2022-12-17,en línea
854644662,10196,2022-08-11,en línea
764570378,10196,2022-11-13,en línea
551015306,10196,2022-04-13,en línea
855141663,10196,2022-09-15,en línea
110309970,10196,2022-07-05,en línea
365549179,10196,2022-04-04,en línea
682952231,6384,2022-02-11,en línea
117161571,6384,2022-03-25,en línea
305678065,6384,2022-10-12,en línea
792533772,6384,2022-06-04,en línea
477109910,6384,2022-11-24,en línea
782303085,8029,2022-04-29,en línea
865266786,8029,2022-06-10,en línea
317006415,8029,2022-07-27,en línea
205276568,968,2021-12-26,en línea
762380357,968,2022-05-30,en línea
353933196,968,2022-06-04,en línea
381611299,968,2022-04-13,en línea
440620970,6988,2021-01-10,en línea
790612652,6988,2021-03-20,en línea
411039918,6988,2022-01-10,en línea
703503792,6988,2021-07-06,en línea
233143393,6988,2022-07-20,en línea
548329112,6988,2021-03-19,en línea
768270940,6988,2021-07-19,en línea
303469298,6988,2021-03-07,en línea
261659255,4472,2022-06-27,en línea
451439653,6991,2021-04-10,en línea
744871275,6991,2021-09-22,en línea
869625499,6991,2022-02-25,en línea
450230605,6991,2021-12-24,en línea
790251498,6991,2022-02-18,en línea
208616163,6991,2021-07-18,en línea
690302680,6991,2021-06-23,en línea
443991584,6991,2021-07-11,en línea
354491569,6991,2021-05-14,en línea
610346667,3336,2021-11-21,en línea
641477768,3336,2022-07-26,en línea
671345647,4301,2021-01-10,en línea
138676212,1940,2021-07-12,en línea
344439930,1272,2020-10-21,en línea
789919947,1272,2021-07-30,en línea
676543016,1272,2021-04-22,en línea
611251230,1272,2021-10-25,en línea
757113368,1272,2021-08-05,en línea
673985655,1272,2021-01-18,en línea
788678734,1272,2021-04-01,en línea
144206488,1388,2021-02-20,en línea
818993664,1388,2022-05-15,en línea
249783219,1044,2021-05-14,en línea
200182309,1044,2022-10-18,en línea
738150010,1044,2021-06-09,en línea
597912154,1044,2021-06-18,en línea
641207676,1044,2022-03-23,en línea
359901765,6969,2021-08-07,en línea
341108619,6969,2021-08-15,en línea
212420237,6969,2022-10-16,en línea
208128425,6969,2022-01-27,en línea
842915583,10479,2020-12-07,en línea
447602642,10479,2021-08-23,en línea
716048721,10479,2021-03-12,en línea
847792772,3619,2020-09-23,en línea
341237924,3619,2021-07-12,en línea
877824084,3619,2022-03-25,en línea
756867122,3619,2020-10-25,en línea
270290473,3619,2021-04-28,en línea
126613080,1715,2021-02-11,en línea
275028232,1715,2021-02-25,en línea
276429671,10159,2021-03-31,en línea
239704957,10159,2021-07-02,en línea
868626967,10159,2022-01-01,en línea
522530704,10159,2021-04-19,en línea
356726293,10159,2021-10-02,en línea
448358610,10159,2021-04-06,en línea
448394254,10159,2021-12-20,en línea
369982550,10159,2022-01-28,en línea
193287820,10159,2021-09-16,en línea
792340580,10159,2021-10-19,en línea
390111305,10159,2022-06-13,en línea
471877475,1463,2022-03-29,en línea
467126280,5114,2020-12-19,en línea
542286783,5114,2021-01-21,en línea
539796063,5114,2022-01-02,en línea
779526780,5114,2021-06-06,en línea
707722048,5114,2022-09-02,en línea
454163088,4990,2021-05-02,en línea
852567669,4990,2021-08-19,en línea
591018304,4990,2021-11-11,en línea
183801068,4990,2021-09-09,en línea
840584061,4990,2021-11-01,en línea
406849298,4990,2021-06-08,en línea
351957511,4990,2022-04-14,en línea
628176599,4990,2021-06-16,en línea
223980411,4990,2021-06-12,en línea
645909527,4990,2021-05-18,en línea
513069572,4990,2022-03-02,en línea
697461010,4329,2022-05-23,en línea
218710254,10936,2021-02-13,en línea
754188319,10936,2022-04-12,en línea
389023064,10936,2022-03-24,en línea
886984789,10936,2021-08-13,en línea
739989890,10936,2022-11-29,en línea
407885268,4692,2020-08-01,en línea
626116537,4692,2021-10-23,en línea
465790603,4692,2020-09-21,en línea
713301449,4692,2021-03-18,en línea
496318900,7212,2022-06-08,en línea
174751183,7212,2022-08-05,en línea
866102176,6086,2021-11-23,en línea
758715851,6086,2022-03-24,en línea
592596977,6086,2022-02-04,en línea
575893439,6086,2022-12-14,en línea
856198316,6086,2022-10-20,en línea
650350773,6086,2022-03-05,en línea
159169252,437,2022-01-25,en línea
509012995,437,2022-04-09,en línea
145154241,437,2022-08-28,en línea
501964670,11171,2021-10-11,en línea
305864988,11171,2022-01-29,en línea
312262682,11171,2022-09-20,en línea
612443317,11171,2021-11-22,en línea
205469075,11171,2022-01-08,en línea
775049295,11171,2022-07-22,en línea
373948369,11101,2021-04-15,en línea
124923462,11101,2022-01-24,en línea
249922505,11101,2021-10-18,en línea
710563119,11101,2022-02-24,en línea
107617579,11101,2021-12-28,en línea
898264177,11101,2021-07-18,en línea
274350906,11101,2022-07-12,en línea
874143165,11101,2021-10-02,en línea
861377539,11101,2021-08-11,en línea
179400825,11101,2021-09-09,en línea
758520523,11101,2021-07-07,en línea
505049589,610,2020-08-07,en línea
175334067,610,2021-01-19,en línea
471134495,610,2021-12-18,en línea
531570346,610,2022-02-05,en línea
775659810,610,2022-07-03,en línea
289324114,610,2021-10-29,en línea
789526835,610,2021-03-17,en línea
279192746,9384,2021-06-12,en línea
777818730,9384,2021-12-17,en línea
716396268,9384,2021-08-13,en línea
739270498,9384,2021-11-04,en línea
355832005,5956,2021-10-16,en línea
381766854,5956,2021-11-05,en línea
635774360,5956,2021-12-04,en línea
711747058,5956,2022-10-20,en línea
759151519,5956,2021-11-23,en línea
741498243,5956,2022-06-23,en línea
222320809,10430,2021-10-09,en línea
655015657,10430,2022-07-21,en línea
899802208,10430,2022-08-23,en línea
877432773,10430,2021-12-23,en línea
817797818,7875,2022-04-29,en línea
234506841,7875,2022-10-03,en línea
800305409,7875,2022-05-17,en línea
449317266,7875,2022-12-24,en línea
462505014,7072,2021-03-29,en línea
797727052,7072,2021-05-02,en línea
382645024,7072,2021-08-21,en línea
139302040,7072,2021-12-27,en línea
544154367,7072,2021-12-08,en línea
375810854,7072,2021-07-07,en línea
354944912,7072,2021-04-09,en línea
397170220,7072,2021-07-28,en línea
384123834,6255,2022-06-03,en línea
199288991,6255,2022-08-16,en línea
483388664,6255,2022-08-14,en línea
656728722,6255,2022-11-19,en línea
269512378,6516,2021-03-18,en línea
874971781,5564,2020-08-09,en línea
736320507,5564,2020-12-02,en línea
114401082,5564,2020-11-11,en línea
552700778,5564,2020-11-21,en línea
865378316,5564,2021-06-20,en línea
313246653,5564,2021-09-20,en línea
168093033,5564,2020-09-06,en línea
578403409,5682,2021-03-23,en línea
831673627,5682,2021-03-24,en línea
522238424,5682,2022-04-25,en línea
446433749,5682,2021-05-28,en línea
761477533,5682,2021-11-30,en línea
745606793,5682,2021-08-09,en línea
245019278,7458,2021-03-06,en línea
215526348,7458,2021-04-12,en línea
527038181,7458,2022-10-05,en línea
445474449,5237,2022-01-01,en línea
129798995,5237,2022-10-26,en línea
832372745,7761,2021-08-01,en línea
837707432,7761,2021-12-27,en línea
105665453,7761,2022-01-19,en línea
477700119,5278,2022-01-25,en línea
821169164,5278,2022-10-24,en línea
271108781,5278,2022-05-13,en línea
108873467,5278,2022-09-09,en línea
839402432,5278,2022-10-27,en línea
680699835,5278,2022-10-16,en línea
473997793,3560,2021-05-12,en línea
854595824,3560,2021-11-14,en línea
214412555,3560,2021-08-05,en línea
888087532,3560,2021-12-07,en línea
707702308,7235,2021-12-09,en línea
507067772,7235,2022-11-11,en línea
246147452,10548,2022-03-09,en línea
546191314,10548,2022-09-06,en línea
512826028,10548,2022-07-26,en línea
180313190,2281,2021-09-15,en línea
331801360,4073,2022-01-29,en línea
128972407,4073,2022-05-09,en línea
259450844,4073,2022-03-09,en línea
377523291,4073,2022-05-06,en línea
716747183,4073,2022-03-17,en línea
611180956,4073,2022-07-02,en línea
312354697,4073,2022-09-24,en línea
846506751,4073,2022-10-03,en línea
619004503,4073,2022-07-28,en línea
125747420,4073,2022-11-15,en línea
329042637,6974,2021-12-31,en línea
782485461,6974,2022-01-18,en línea
430087873,6974,2022-08-29,en línea
574293671,6974,2022-09-09,en línea
421670230,6974,2022-05-26,en línea
704041758,6974,2022-07-26,en línea
464329853,7938,2021-10-03,en línea
723209829,7938,2022-06-04,en línea
752219714,7938,2021-11-08,en línea
147554036,7094,2021-12-25,en línea
779555057,7094,2022-09-21,en línea
449774905,7094,2022-04-06,en línea
793570531,7094,2022-08-11,en línea
169988602,7094,2022-03-31,en línea
867762109,7094,2022-12-14,en línea
159829462,3667,2021-02-28,en línea
377386859,3667,2021-08-26,en línea
519447679,3667,2021-11-03,en línea
115252329,3667,2021-07-09,en línea
380540736,3667,2022-03-23,en línea
163026568,3667,2021-04-06,en línea
227403802,3667,2021-03-25,en línea
257424660,3667,2021-07-31,en línea
338831229,7723,2022-05-02,en línea
499956759,7723,2022-09-02,en línea
896082763,7723,2022-10-28,en línea
804237751,7723,2022-12-26,en línea
168073598,7723,2022-05-10,en línea
819442491,7723,2022-09-27,en línea
498988100,7723,2022-08-02,en línea
788121725,7723,2022-12-01,en línea
442685422,3870,2021-02-09,en línea
279556646,3870,2021-09-19,en línea
882091732,3870,2021-06-07,en línea
786902735,3870,2022-10-13,en línea
222288842,3870,2022-02-01,en línea
800839881,3870,2021-07-17,en línea
747746276,3870,2021-05-23,en línea
400085357,4012,2020-08-11,en línea
694131601,4012,2022-01-01,en línea
668221206,4012,2021-05-09,en línea
522905895,4012,2021-07-22,en línea
207618574,4012,2022-04-25,en línea
234496842,4012,2021-05-30,en línea
538090607,4012,2020-09-01,en línea
557774131,5909,2021-09-19,en línea
516052668,5909,2021-12-16,en línea
666860407,5909,2021-11-25,en línea
777696748,10470,2021-03-15,en línea
770527688,10470,2021-06-20,en línea
297775547,6488,2022-04-06,en línea
876585947,6488,2022-11-01,en línea
777323629,6488,2022-10-03,en línea
148297329,10270,2021-10-03,en línea
254798068,10270,2022-04-10,en línea
748978721,10270,2022-04-27,en línea
413981817,6887,2022-04-24,en línea
434117346,6887,2022-12-18,en línea
689339579,6887,2022-08-20,en línea
429551065,6887,2022-06-18,en línea
808630594,6887,2022-06-23,en línea
674087160,6887,2022-05-15,en línea
239245609,6887,2022-11-17,en línea
362382967,6887,2022-09-13,en línea
307229064,6406,2021-10-28,en línea
868519081,6406,2022-04-12,en línea
737051507,6406,2022-05-10,en línea
844492962,6406,2021-12-09,en línea
629195233,6406,2022-08-16,en línea
165378325,6406,2021-11-14,en línea
877286410,7573,2021-05-10,en línea
341165656,7573,2021-11-02,en línea
565133430,4508,2022-05-22,en línea
253851696,4508,2022-07-20,en línea
227393871,221,2021-04-27,en línea
339213245,221,2021-12-27,en línea
468971671,221,2022-04-20,en línea
660413635,5331,2020-09-11,en línea
193426092,5331,2020-10-28,en línea
272180083,5331,2022-03-30,en línea
477931774,1911,2020-09-05,en línea
319288565,1911,2021-05-05,en línea
652450361,1911,2021-12-25,en línea
233530060,1911,2021-11-13,en línea
107036451,1911,2021-11-08,en línea
683740650,1911,2022-06-18,en línea
489387441,1911,2021-01-04,en línea
200888297,1911,2022-01-17,en línea
603138614,1911,2021-04-20,en línea
564152311,1911,2021-04-12,en línea
426782791,1911,2021-08-07,en línea
326439545,20,2021-09-01,en línea
606739480,20,2022-04-08,en línea
223385357,8786,2021-05-26,en línea
511792972,8786,2021-07-10,en línea
305617212,8786,2021-07-23,en línea
258143438,8786,2021-09-16,en línea
829448558,8786,2022-05-03,en línea
825450625,8786,2022-05-27,en línea
518247910,10582,2021-07-03,en línea
897778720,10582,2022-01-23,en línea
760027665,10582,2021-11-14,en línea
405052714,10582,2022-06-27,en línea
343347940,10582,2021-12-16,en línea
548794176,1915,2021-12-12,en línea
